Requisition ID,Requisition Line Description,Requisitioned Quantity,UOMID,Expected Purchase Price,Completed Date Time,Cancelled Date Time,Created By Contact ID,Asset ID
322,ИШЧИЛАР МАХСУС КИЙИМИ,1300.0000000,8,35.0000000,,,695,174913
323,Специальная форменная одежда ГОСТ 27575-87,1300.0000000,8,45.0000000,,,695,218355
324,PTFE LINED  ELBOW,95.0000000,2,10.0000000,,,1165,220069
324,PTFE LINED  ELBOW (ONE SIDE L=105 MM),5.0000000,2,10.0000000,,,1165,220070
324,PTFE LINED  ELBOW,7.0000000,2,10.0000000,,,1165,220071
324,PTFE LINED  ELBOW,2.0000000,2,10.0000000,,,1165,220072
324,PTFE LINED TEE ASME #150 ,70.0000000,2,10.0000000,,,1165,220073
324,PTFE LINED TEE ASME #150 (BRANCH L=140),8.0000000,2,10.0000000,,,1165,220074
324,PTFE LINED TEE ASME #150 (BRANCH L=153),3.0000000,2,10.0000000,,,1165,220075
324,PTFE LINED TEE ASME #150 (BRANCH L=149),2.0000000,2,10.0000000,,,1165,220076
324,PTFE LINED  ELBOW  (45MM),2.0000000,2,20.0000000,,,1165,220077
324,PIPE Length  106 mm,1.0000000,2,20.0000000,,,1165,220078
324,PIPE Length  258 mm,1.0000000,2,20.0000000,,,1165,220079
324,PIPE Length  181 mm,1.0000000,2,10.0000000,,,1165,220080
324,PIPE Length  271 mm,1.0000000,2,10.0000000,,,1165,220081
324,PIPE Length  112 mm,1.0000000,2,10.0000000,,,1165,220082
324,PIPE Length  83,1.0000000,2,10.0000000,,,1165,220083
324,PIPE Length  879,1.0000000,2,10.0000000,,,1165,220084
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220085
324,PIPE Length  128 mm,1.0000000,2,10.0000000,,,1165,220086
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220087
324,PIPE Length  128 mm,1.0000000,2,10.0000000,,,1165,220088
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220089
324,PIPE Length  83 mm,1.0000000,2,10.0000000,,,1165,220090
324,PIPE Length  909 mm,1.0000000,2,10.0000000,,,1165,220091
324,PIPE Length  128 mm,1.0000000,2,10.0000000,,,1165,220092
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220093
324,PIPE Length  172 mm,1.0000000,2,10.0000000,,,1165,220094
324,PIPE Length  97 mm,1.0000000,2,10.0000000,,,1165,220095
324,PIPE Length  141 mm,1.0000000,2,10.0000000,,,1165,220096
324,PIPE Length  97 mm,1.0000000,2,10.0000000,,,1165,220097
324,PIPE Length  141 mm,1.0000000,2,10.0000000,,,1165,220098
324,PIPE Length  939 mm,1.0000000,2,10.0000000,,,1165,220099
324,PIPE Length  703 mm ,1.0000000,2,10.0000000,,,1165,220100
324,PIPE Length  703 mm ,1.0000000,2,10.0000000,,,1165,220101
324,PIPE Length  106 mm ,2.0000000,2,10.0000000,,,1165,220102
324,PIPE Length  513 mm ,1.0000000,2,10.0000000,,,1165,220103
324,PIPE Length  1256 mm ,1.0000000,2,10.0000000,,,1165,220104
324,PIPE Length  206 mm ,1.0000000,2,10.0000000,,,1165,220105
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220106
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220107
324,PIPE Length  106 mm ,3.0000000,2,10.0000000,,,1165,220108
324,PIPE Length  879 mm ,1.0000000,2,10.0000000,,,1165,220109
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220110
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220111
324,PIPE Length  106 mm ,5.0000000,2,50.0000000,,,1165,220112
324,PIPE Length  169 mm ,1.0000000,2,10.0000000,,,1165,220113
324,PIPE Length  2581 mm ,1.0000000,2,10.0000000,,,1165,220114
324,PIPE Length  713 mm ,1.0000000,2,10.0000000,,,1165,220115
324,PIPE Length  1385 mm ,1.0000000,2,10.0000000,,,1165,220116
324,PIPE Length  260 mm ,1.0000000,2,10.0000000,,,1165,220117
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220118
324,PIPE Length  106 mm ,1.0000000,2,10.0000000,,,1165,220119
324,PIPE Length  106 mm ,2.0000000,2,20.0000000,,,1165,220119
324,PIPE Length  559 mm ,1.0000000,2,10.0000000,,,1165,220120
324,PIPE Length  260 mm ,1.0000000,2,10.0000000,,,1165,220121
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220122
324,PIPE Length  509 mm ,1.0000000,2,10.0000000,,,1165,220123
324,PIPE Length  331 mm ,1.0000000,2,13.0000000,,,1165,220124
324,PIPE Length  509 mm ,1.0000000,2,10.0000000,,,1165,220125
324,PIPE Length  331 mm ,1.0000000,2,10.0000000,,,1165,220126
324,PIPE Length  106 mm ,3.0000000,2,30.0000000,,,1165,220127
324,PIPE Length  141mm ,3.0000000,2,30.0000000,,,1165,220128
324,PIPE Length  589 mm ,1.0000000,2,10.0000000,,,1165,220129
324,PIPE Length  235 mm ,1.0000000,2,10.0000000,,,1165,220130
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220131
324,PIPE Length  106 mm ,2.0000000,2,20.0000000,,,1165,220132
324,PIPE Length  341mm ,3.0000000,2,10.0000000,,,1165,220133
324,PIPE Length  194 mm ,1.0000000,2,10.0000000,,,1165,220134
324,PIPE Length  2574 mm ,1.0000000,2,10.0000000,,,1165,220135
324,PIPE Length  1641 mm ,1.0000000,2,10.0000000,,,1165,220136
324,PIPE Length  1032 mm ,1.0000000,2,10.0000000,,,1165,220137
324,PIPE Length  235 mm ,1.0000000,2,10.0000000,,,1165,220138
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220139
324,PIPE Length  157 mm ,4.0000000,2,30.0000000,,,1165,220140
324,PIPE Length  1090 mm ,1.0000000,2,10.0000000,,,1165,220141
324,PIPE Length  1110 mm ,1.0000000,2,10.0000000,,,1165,220142
324,PIPE Length  283 mm ,1.0000000,2,10.0000000,,,1165,220143
324,PIPE Length  587 mm ,1.0000000,2,10.0000000,,,1165,220144
324,PIPE Length  128 mm ,1.0000000,2,10.0000000,,,1165,220145
324,PIPE Length  102 mm ,1.0000000,2,10.0000000,,,1165,220146
324,PIPE Length  1220 mm ,1.0000000,2,10.0000000,,,1165,220147
324,PIPE Length  1230 mm ,1.0000000,2,10.0000000,,,1165,220148
324,PIPE Length  939 mm ,1.0000000,2,10.0000000,,,1165,220149
324,PIPE Length  1861 mm ,1.0000000,2,10.0000000,,,1165,220150
324,PIPE Length  2720 mm ,1.0000000,2,10.0000000,,,1165,220151
324,PIPE Length  110 mm ,1.0000000,2,10.0000000,,,1165,220152
324,PIPE Length  197 mm ,1.0000000,2,10.0000000,,,1165,220153
324,PIPE Length  204 mm ,1.0000000,2,10.0000000,,,1165,220154
324,PIPE Length  106 mm ,1.0000000,2,10.0000000,,,1165,220155
324,PIPE Length  171 mm ,1.0000000,2,10.0000000,,,1165,220156
324,PIPE Length  350 mm ,1.0000000,2,10.0000000,,,1165,220157
324,PIPE Length  247 mm ,1.0000000,2,10.0000000,,,1165,220158
324,PIPE Length  412 mm ,1.0000000,2,10.0000000,,,1165,220159
324,PIPE Length  141 mm ,1.0000000,2,10.0000000,,,1165,220160
324,PIPE Length  466 mm ,1.0000000,2,10.0000000,,,1165,220161
324,PIPE Length  106 mm ,8.0000000,2,10.0000000,,,1165,220162
324,PIPE Length  221 mm ,7.0000000,2,10.0000000,,,1165,220163
324,GASKET 3mm Thick ASME #150 RF PLAT RING,420.0000000,2,10.0000000,,,1165,220164
324,GASKET 3mm Thick ASME #300 RF PLAT RING,20.0000000,2,10.0000000,,,1165,220165
324,PTFE LINED  ELBOW (TLEL005FF),4.0000000,2,10.0000000,,,1165,220166
324,PTFE LINED  ELBOW (TLEL003),4.0000000,2,10.0000000,,,1165,220167
324,PTFE LINED TEE ASME #150 A106Gr W/PTFE,14.0000000,2,10.0000000,,,1165,220168
324,PTFE LINED TEE  ASME #150,7.0000000,2,10.0000000,,,1165,220169
324,PTFE LINED TEE  ASME #150   (BRANCH L=127),3.0000000,2,20.0000000,,,1165,220170
324,PTFE LINED  TEE ASME #150(RIGHT SIDE  L=152),2.0000000,2,25.0000000,,,1165,220171
324,PTFE LINED TEE  ASME #150   (BRANCH L=127),2.0000000,2,25.0000000,,,1165,220172
324,PTFE LINED CON. REDUCER  ASME #150 A106Gr W/PTFE,5.0000000,2,50.0000000,,,1165,220173
324,PTFE LINED REDUCER TEE ASME #150  A106Gr W/PTFE,2.0000000,2,25.0000000,,,1165,220174
324,PIPE Length  1163 mm,1.0000000,2,50.0000000,,,1165,220175
324,PIPE Length  985 mm,1.0000000,2,40.0000000,,,1165,220176
324,PIPE Length  598 mm,1.0000000,2,30.0000000,,,1165,220177
324,PIPE Length  722 mm,1.0000000,2,20.0000000,,,1165,220178
324,PIPE Length  500 mm,1.0000000,2,30.0000000,,,1165,220179
324,PIPE Length  786 mm,1.0000000,2,30.0000000,,,1165,220180
324,PIPE Length  600 mm,1.0000000,2,30.0000000,,,1165,220181
324,PIPE Length  99 mm,1.0000000,2,10.0000000,,,1165,220182
324,PIPE Length  106 mm,2.0000000,2,20.0000000,,,1165,220183
324,PIPE Length  99 mm,1.0000000,2,10.0000000,,,1165,220185
324,PIPE Length  929 mm ,1.0000000,2,10.0000000,,,1165,220186
324,PIPE Length  929 mm ,1.0000000,2,10.0000000,,,1165,220187
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220188
324,PIPE Length  106 mm ,5.0000000,2,50.0000000,,,1165,220189
324,PIPE Length  247 mm ,1.0000000,2,10.0000000,,,1165,220190
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220191
324,PIPE Length  247 mm ,1.0000000,2,10.0000000,,,1165,220192
324,PIPE Length  262 mm ,1.0000000,2,10.0000000,,,1165,220193
324,PIPE Length  923 mm ,1.0000000,2,10.0000000,,,1165,220194
324,PIPE Length  794 mm ,1.0000000,2,10.0000000,,,1165,220195
324,PIPE Length  1128 mm ,1.0000000,2,10.0000000,,,1165,220196
324,GASKET 3mm Thick ASME #150 RF PLAT RING,90.0000000,2,1.0000000,,,1165,220197
324,GASKET 3mm Thick ASME #300 RF PLAT RING,10.0000000,2,2.0000000,,,1165,220198
324,PTFE LINED  ELBOW ,25.0000000,2,10.0000000,,,1165,220199
324,PTFE LINED REDUCER TEE ASME #150,2.0000000,2,15.0000000,,,1165,220200
324,PTFE LINED TEE ASME #150,5.0000000,2,15.0000000,,,1165,220201
324,PTFE LINED CON. REDUCER  ASME  A106Gr W/PTFE,15.0000000,2,15.0000000,,,1165,220202
324,PTFE LINED CON. REDUCER  ASME  A106Gr W/PTFE,6.0000000,2,10.0000000,,,1165,220203
324,PIPE Length  1787 mm,1.0000000,2,10.0000000,,,1165,220204
324,PIPE Length  546 mm,1.0000000,2,10.0000000,,,1165,220205
324,PIPE Length  111 mm,1.0000000,2,10.0000000,,,1165,220206
324,PIPE Length  762 mm,1.0000000,2,10.0000000,,,1165,220207
324,PIPE Length  691 mm ,3.0000000,2,12.0000000,,,1165,220208
324,PIPE Length  728 mm ,3.0000000,2,10.0000000,,,1165,220209
324,PIPE Length  106 mm ,4.0000000,2,10.0000000,,,1165,220210
324,PIPE Length  103 mm ,7.0000000,2,10.0000000,,,1165,220211
324,PIPE Length  1118 mm ,1.0000000,2,10.0000000,,,1165,220212
324,PIPE Length  210 mm ,1.0000000,2,10.0000000,,,1165,220213
324,PIPE Length  3190 mm ,1.0000000,2,10.0000000,,,1165,220214
324,PIPE Length  1032 mm ,1.0000000,2,10.0000000,,,1165,220215
324,PIPE Length  413 mm ,1.0000000,2,10.0000000,,,1165,220216
324,PIPE Length  870 mm ,1.0000000,2,10.0000000,,,1165,220217
324,PIPE Length  1477 mm ,3.0000000,2,15.0000000,,,1165,220218
324,PIPE Length  277 mm ,1.0000000,2,10.0000000,,,1165,220219
324,PIPE Length  204 mm ,1.0000000,2,10.0000000,,,1165,220220
324,PIPE Length  3270 mm ,1.0000000,2,10.0000000,,,1165,220221
324,PIPE Length  3043 mm ,1.0000000,2,10.0000000,,,1165,220222
324,PIPE Length  1216 mm ,1.0000000,2,10.0000000,,,1165,220223
324,PIPE Length  607 mm ,1.0000000,2,10.0000000,,,1165,220224
324,GASKET 3mm Thick ASME #150 RF PLAT RING,130.0000000,2,2.0000000,,,1165,220225
324,GASKET 3mm Thick ASME #300 RF PLAT RING,30.0000000,2,2.0000000,,,1165,220226
324,STUD BOLT WITH HEAVY HEX NUTS AND WASHERS,380.0000000,8,1.0000000,,,1165,220227
324,STUD BOLT WITH HEAVY HEX NUTS AND WASHERS,1600.0000000,8,1.0000000,,,1165,220228
324,STUD BOLT WITH HEAVY HEX NUTS AND WASHERS,24.0000000,8,1.0000000,,,1165,220229
324,STUD BOLT WITH HEAVY HEX NUTS AND WASHERS,500.0000000,8,1.0000000,,,1165,220230
324,STUD BOLT WITH HEAVY HEX NUTS AND WASHERS,140.0000000,8,1.0000000,,,1165,220231
324,171-XP-011 Package pipe spool and fittings ,1.0000000,2,10.0000000,,,1165,220232
324,171-XP-011 Package pipe spool and fittings ,1.0000000,2,10.0000000,,,1165,220233
324,171-XP-011 Package pipe spool and fittings ,1.0000000,2,1.0000000,,,1165,220234
324,171-XP-011 Package pipe spool and fittings ,130.0000000,2,1.0000000,,,1165,220235
324,171-XP-011 Package pipe spool and fittings ,30.0000000,2,1.0000000,,,1165,220236
324,171-XP-011 Package pipe spool and fittings ,100.0000000,8,1.0000000,,,1165,220237
324,171-XP-011 Package pipe spool and fittings ,40.0000000,8,1.0000000,,,1165,220238
324,171-XP-011 Package pipe spool and fittings ,20.0000000,8,1.0000000,,,1165,220239
324,171-XP-011 Package pipe spool and fittings ,32.0000000,8,1.0000000,,,1165,220240
324,171-XP-011 Package pipe spool and fittings ,40.0000000,8,1.0000000,,,1165,220241
324,171-XP-011 Package pipe spool and fittings ,80.0000000,8,0.0000000,,,1165,220242
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220089
324,PIPE Length  83 mm,1.0000000,2,10.0000000,,,1165,220090
324,PIPE Length  909 mm,1.0000000,2,10.0000000,,,1165,220091
324,PIPE Length  128 mm,1.0000000,2,10.0000000,,,1165,220092
324,PIPE Length  106 mm,1.0000000,2,10.0000000,,,1165,220093
324,PIPE Length  172 mm,1.0000000,2,10.0000000,,,1165,220094
324,PIPE Length  97 mm,1.0000000,2,10.0000000,,,1165,220095
324,PIPE Length  141 mm,1.0000000,2,10.0000000,,,1165,220096
324,PIPE Length  97 mm,1.0000000,2,10.0000000,,,1165,220097
324,PIPE Length  141 mm,1.0000000,2,10.0000000,,,1165,220098
324,PIPE Length  939 mm,1.0000000,2,10.0000000,,,1165,220099
324,PIPE Length  703 mm ,1.0000000,2,10.0000000,,,1165,220100
324,PIPE Length  703 mm ,1.0000000,2,10.0000000,,,1165,220101
324,PIPE Length  106 mm ,2.0000000,2,10.0000000,,,1165,220102
324,PIPE Length  513 mm ,1.0000000,2,10.0000000,,,1165,220103
324,PIPE Length  1256 mm ,1.0000000,2,10.0000000,,,1165,220104
324,PIPE Length  206 mm ,1.0000000,2,10.0000000,,,1165,220105
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220106
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220107
324,PIPE Length  106 mm ,3.0000000,2,10.0000000,,,1165,220108
324,PIPE Length  879 mm ,1.0000000,2,10.0000000,,,1165,220109
324,PIPE Length  223 mm ,1.0000000,2,10.0000000,,,1165,220110
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220111
324,PIPE Length  106 mm ,5.0000000,2,50.0000000,,,1165,220112
324,PIPE Length  169 mm ,1.0000000,2,10.0000000,,,1165,220113
324,PIPE Length  2581 mm ,1.0000000,2,10.0000000,,,1165,220114
324,PIPE Length  713 mm ,1.0000000,2,10.0000000,,,1165,220115
324,PIPE Length  1385 mm ,1.0000000,2,10.0000000,,,1165,220116
324,PIPE Length  260 mm ,1.0000000,2,10.0000000,,,1165,220117
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220118
324,PIPE Length  106 mm ,1.0000000,2,10.0000000,,,1165,220119
324,PIPE Length  106 mm ,2.0000000,2,20.0000000,,,1165,220119
324,PIPE Length  559 mm ,1.0000000,2,10.0000000,,,1165,220120
324,PIPE Length  260 mm ,1.0000000,2,10.0000000,,,1165,220121
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220122
324,PIPE Length  509 mm ,1.0000000,2,10.0000000,,,1165,220123
324,PIPE Length  331 mm ,1.0000000,2,13.0000000,,,1165,220124
324,PIPE Length  509 mm ,1.0000000,2,10.0000000,,,1165,220125
324,PIPE Length  331 mm ,1.0000000,2,10.0000000,,,1165,220126
324,PIPE Length  106 mm ,3.0000000,2,30.0000000,,,1165,220127
324,PIPE Length  141mm ,3.0000000,2,30.0000000,,,1165,220128
324,PIPE Length  589 mm ,1.0000000,2,10.0000000,,,1165,220129
324,PIPE Length  235 mm ,1.0000000,2,10.0000000,,,1165,220130
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220131
324,PIPE Length  106 mm ,2.0000000,2,20.0000000,,,1165,220132
324,PIPE Length  341mm ,3.0000000,2,10.0000000,,,1165,220133
324,PIPE Length  194 mm ,1.0000000,2,10.0000000,,,1165,220134
324,PIPE Length  2574 mm ,1.0000000,2,10.0000000,,,1165,220135
324,PIPE Length  1641 mm ,1.0000000,2,10.0000000,,,1165,220136
324,PIPE Length  1032 mm ,1.0000000,2,10.0000000,,,1165,220137
324,PIPE Length  235 mm ,1.0000000,2,10.0000000,,,1165,220138
324,PIPE Length  327 mm ,1.0000000,2,10.0000000,,,1165,220139
324,PIPE Length  157 mm ,4.0000000,2,30.0000000,,,1165,220140
324,PIPE Length  1090 mm ,1.0000000,2,10.0000000,,,1165,220141
324,PIPE Length  1110 mm ,1.0000000,2,10.0000000,,,1165,220142
324,PIPE Length  283 mm ,1.0000000,2,10.0000000,,,1165,220143
324,PIPE Length  587 mm ,1.0000000,2,10.0000000,,,1165,220144
324,PIPE Length  128 mm ,1.0000000,2,10.0000000,,,1165,220145
324,PIPE Length  102 mm ,1.0000000,2,10.0000000,,,1165,220146
324,PIPE Length  1220 mm ,1.0000000,2,10.0000000,,,1165,220147
324,PIPE Length  1230 mm ,1.0000000,2,10.0000000,,,1165,220148
324,PIPE Length  939 mm ,1.0000000,2,10.0000000,,,1165,220149
324,PIPE Length  1861 mm ,1.0000000,2,10.0000000,,,1165,220150
324,PIPE Length  2720 mm ,1.0000000,2,10.0000000,,,1165,220151
324,PIPE Length  110 mm ,1.0000000,2,10.0000000,,,1165,220152
324,PIPE Length  197 mm ,1.0000000,2,10.0000000,,,1165,220153
324,PIPE Length  204 mm ,1.0000000,2,10.0000000,,,1165,220154
324,PIPE Length  106 mm ,1.0000000,2,10.0000000,,,1165,220155
324,PIPE Length  171 mm ,1.0000000,2,10.0000000,,,1165,220156
324,PIPE Length  350 mm ,1.0000000,2,10.0000000,,,1165,220157
324,PIPE Length  247 mm ,1.0000000,2,10.0000000,,,1165,220158
324,PIPE Length  412 mm ,1.0000000,2,10.0000000,,,1165,220159
324,PIPE Length  141 mm ,1.0000000,2,10.0000000,,,1165,220160
324,PIPE Length  466 mm ,1.0000000,2,10.0000000,,,1165,220161
324,PIPE Length  106 mm ,8.0000000,2,10.0000000,,,1165,220162
324,PIPE Length  221 mm ,7.0000000,2,10.0000000,,,1165,220163
324,GASKET 3mm Thick ASME #150 RF PLAT RING,420.0000000,2,10.0000000,,,1165,220164
324,GASKET 3mm Thick ASME #300 RF PLAT RING,20.0000000,2,10.0000000,,,1165,220165
324,PTFE LINED  ELBOW (TLEL005FF),4.0000000,2,10.0000000,,,1165,220166
324,PTFE LINED  ELBOW (TLEL003),4.0000000,2,10.0000000,,,1165,220167
324,PTFE LINED TEE ASME #150 A106Gr W/PTFE,14.0000000,2,10.0000000,,,1165,220168
324,PTFE LINED TEE  ASME #150,7.0000000,2,10.0000000,,,1165,220169
324,PTFE LINED TEE  ASME #150   (BRANCH L=127),3.0000000,2,20.0000000,,,1165,220170
324,PTFE LINED  TEE ASME #150(RIGHT SIDE  L=152),2.0000000,2,25.0000000,,,1165,220171
324,PTFE LINED TEE  ASME #150   (BRANCH L=127),2.0000000,2,25.0000000,,,1165,220172
324,PTFE LINED CON. REDUCER  ASME #150 A106Gr W/PTFE,5.0000000,2,50.0000000,,,1165,220173
324,PTFE LINED REDUCER TEE ASME #150  A106Gr W/PTFE,2.0000000,2,25.0000000,,,1165,220174
324,PIPE Length  1163 mm,1.0000000,2,50.0000000,,,1165,220175
324,PIPE Length  985 mm,1.0000000,2,40.0000000,,,1165,220176
