Asset ID,Parent Asset ID,Asset Description,Asset Number
210286,117275,Temperature Element,110-TE-2343B
210287,117275,Temperature Element,110-TE-2344A
210288,117275,Temperature Element,110-TE-2344B
210289,117275,Temperature Element,110-TE-2401
210290,117275,Temperature Element,110-TE-2412
210291,117275,Temperature Element,110-TE-2413
210292,117275,Temperature Element,110-TE-2415
210293,117275,Temperature Element,110-TE-2416
210303,117275,Temperature Gauge,110-TG-2404
210304,117275,Temperature Gauge,110-TG-2405
210309,117275,Temperature Transmitter,110-TT-2001
210310,117275,Temperature Transmitter,110-TT-2002
210311,117275,Temperature Transmitter,110-TT-2003
210312,117275,Temperature Transmitter,110-TT-2004
210313,117275,Temperature Transmitter,110-TT-2005
210328,117275,Temperature Transmitter,110-TT-2305
210329,117275,Temperature Transmitter,110-TT-2306
210330,117275,Temperature Transmitter,110-TT-2307
210331,117275,Temperature Transmitter,110-TT-2311
210334,117275,Temperature Transmitter,110-TT-23150
210335,117275,Temperature Transmitter,110-TT-2315B
210336,117275,Temperature Transmitter,110-TT-2315C
210337,117275,Temperature Transmitter,110-TT-2315D
210338,117275,Temperature Transmitter,110-TT-2315E
210339,117275,Temperature Transmitter,110-TT-2315F
210340,117275,Temperature Transmitter,110-TT-2315G
210341,117275,Temperature Transmitter,110-TT-2315H
210342,117275,Temperature Transmitter,110-TT-2315J
210343,117275,Temperature Transmitter,110-TT-2315K
210344,117275,Temperature Transmitter,110-TT-2315L
210345,117275,Temperature Transmitter,110-TT-2315M
210346,117275,Temperature Transmitter,110-TT-2315N
210347,117275,Temperature Transmitter,110-TT-2315P
210348,117275,Temperature Transmitter,110-TT-2315R
210349,117275,Temperature Transmitter,110-TT-2315А
210351,117275,Temperature Transmitter,110-TT-23170
210352,117275,Temperature Transmitter,110-TT-2317A
210353,117275,Temperature Transmitter,110-TT-2317B
210354,117275,Temperature Transmitter,110-TT-2317C
210355,117275,Temperature Transmitter,110-TT-2317D
210356,117275,Temperature Transmitter,110-TT-2317E
210357,117275,Temperature Transmitter,110-TT-2317F
210358,117275,Temperature Transmitter,110-TT-2317G
210359,117275,Temperature Transmitter,110-TT-2317H
210360,117275,Temperature Transmitter,110-TT-2317J
210361,117275,Temperature Transmitter,110-TT-2317K
210362,117275,Temperature Transmitter,110-TT-2317L
210363,117275,Temperature Transmitter,110-TT-2317M
210364,117275,Temperature Transmitter,110-TT-2317N
210365,117275,Temperature Transmitter,110-TT-2317P
210366,117275,Temperature Transmitter,110-TT-2317R
210367,117275,Temperature Transmitter,110-TT-2318
210368,117275,Temperature Transmitter,110-TT-2322
210369,117275,Temperature Transmitter,110-TT-2323
210370,117275,Temperature Transmitter,110-TT-2325C
210371,117275,Temperature Transmitter,110-TT-2325D
210372,117275,Temperature Transmitter,110-TT-2326A
210373,117275,Temperature Transmitter,110-TT-2326В
210374,117275,Temperature Transmitter,110-TT-2327А
210375,117275,Temperature Transmitter,110-TT-2327В
210376,117275,Temperature Transmitter,110-TT-2328А
210377,117275,Temperature Transmitter,110-TT-2328В
210378,117275,Temperature Transmitter,110-TT-2329А
210379,117275,Temperature Transmitter,110-TT-2329В
210380,117275,Temperature Transmitter,110-TT-2335
210381,117275,Temperature Transmitter,110-TT-2336
210382,117275,Temperature Transmitter,110-TT-2341A
210383,117275,Temperature Transmitter,110-TT-2341B
210384,117275,Temperature Transmitter,110-TT-2342A
210385,117275,Temperature Transmitter,110-TT-2342B
210386,117275,Temperature Transmitter,110-TT-2343A
210387,117275,Temperature Transmitter,110-TT-2343B
210388,117275,Temperature Transmitter,110-TT-2344A
210389,117275,Temperature Transmitter,110-TT-2344B
210390,117275,Temperature Transmitter,110-TT-2401
210391,117275,Temperature Transmitter,110-TT-2412
210392,117275,Temperature Transmitter,110-TT-2413
210393,117275,Temperature Transmitter,110-TT-2415
210394,117275,Temperature Transmitter,110-TT-2416
210400,117275,Control Valve,110-UV-2451
210401,117275,Valve Position Transmitter,110-UZT-2451
210409,117275,Analyzer,110-АT-2202
210410,117275,Analyzer,110-АT-2304
210411,117275,Analyzer,110-АT-2312
210412,117275,Analyzer,110-АT-2313
210413,117275,Analyzer,110-АT-2314
210415,117275,Analyzer,110-АT-2328
210416,117275,Analyzer,110-АT-2401
210417,117275,Analyzer,110-АXA-2313
210418,117275,Analyzer,110-АXA-2314
210420,117275,Analyzer,110-АXA-2328
210421,117275,On-Off Valve,110-КV-2201
210422,117275,On-Off Valve,110-КV-2202
210423,117275,On-Off Valve,110-КV-2203
210424,117275,On-Off Valve,110-КV-2204
210425,117275,On-Off Valve,110-КV-2205
210426,117275,On-Off Valve,110-КV-2206
210427,117275,On-Off Valve,110-КV-2207
210428,117275,On-Off Valve,110-КV-2208
210429,117275,On-Off Valve,110-КV-2209
210430,117275,On-Off Valve,110-КV-2210
210433,117275,On-Off Valve,110-КV-2214
210434,117275,Temperature Element,110-ТE-2001
210435,117275,Temperature Element,110-ТE-2054
210436,117275,Temperature Element,110-ТE-2066
210437,117275,Temperature Element,110-ТE-2069
210438,117275,Temperature Element,110-ТE-2078
210439,117275,Temperature Element,110-ТE-2331А
210440,117275,Temperature Element,110-ТE-2331В
210441,117275,Temperature Element,110-ТE-2332B
210442,117275,Temperature Element,110-ТE-2332А
210443,117275,Temperature Element,110-ТE-2333А
210444,117275,Temperature Element,110-ТE-2333В
210445,117275,Temperature Element,110-ТE-2334B
210446,117275,Temperature Element,110-ТE-2334А
210456,117275,Temperature Gauge,110-ТG-2503
210457,117275,Temperature Transmitter,110-ТT-2054
210458,117275,Temperature Transmitter,110-ТT-2066
210459,117275,Temperature Transmitter,110-ТT-2069
210460,117275,Temperature Transmitter,110-ТT-2078
210461,117275,Temperature Transmitter,110-ТT-2201A
210462,117275,Temperature Transmitter,110-ТT-2201B
210463,117275,Temperature Transmitter,110-ТT-2201C
210464,117275,Temperature Transmitter,110-ТT-2202
210465,117275,Temperature Transmitter,110-ТT-2203
210467,117275,Temperature Transmitter,110-ТT-2205
210468,117275,Temperature Transmitter,110-ТT-2206
210471,117275,Temperature Transmitter,110-ТT-2210
210472,117275,Temperature Transmitter,110-ТT-2331А
210475,117275,Temperature Transmitter,110-ТТ-2331В
210476,117275,Temperature Transmitter,110-ТТ-2332B
210477,117275,Temperature Transmitter,110-ТТ-2332А
210478,117275,Temperature Transmitter,110-ТТ-2333А
210479,117275,Temperature Transmitter,110-ТТ-2333В
210480,117275,Temperature Transmitter,110-ТТ-2334B
210481,117275,Temperature Transmitter,110-ТТ-2334А
210482,117275,On-Off Valve,110-ХV-2310
210483,117275,On-Off Valve,110-ХV-2320
210484,117275,Piperack PR-10-4 Steel Structure,110-PR-204
210485,117275,110-EW-10-1 Steel Structure,110-EW-201
210486,117275,Piperack PR-10-2 Steel Structure,110-PR-202
211304,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0001
211305,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0005
211306,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0006
211307,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0007
211308,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0008
211309,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0011
211310,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0012
211311,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0013
211312,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0014
211313,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0015
211314,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0016
211315,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0017
211316,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0018
211317,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0019
211318,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0020
211320,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0002
211321,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0003
211322,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0004
211323,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0009
211324,117275,Gas detector device / Устройствообнаружения загазованности,110-GT-0010
221775,117275,Oxygen Analyzer,110-AT-2310
115982,117276,IA line header,110-PSV-0003
115983,117276,IA line header,110-PSV-0004
115984,117276, Oxygen line from reseivers,110-PSV-0008A
115985,117276, Oxygen line from reseivers,110-PSV-0008B
115986,117276, Oxygen line to reseivers,110-PSV-0010
116393,117276,Temperature Gauge,110-ТG-0007A
116400,117276,Pressure Transmitter,110-PT-0006
116401,117276,Control Valve,110-PV-0006A
116402,117276,Control Valve,110-PV-0006B
116403,117276,Pressure Transmitter,110-PT-0008
116404,117276,Control Valve,110-PV-0008A
116405,117276,Control Valve,110-PV-0008B
116429,117276,Averaging Pressure Piper Annubar(ОНТ) Annubar,110-FE-0059
116435,117276,Pressure Gauge,110-PG-0022A
116436,117276,Pressure Gauge,110-PG-0023A
116437,117276,Pressure Gauge,110-PG-0033
116444,117276,Averaging Pressure Piper Annubar(ОНТ) Annubar,110-FE-0060
116445,117276,Multiparameter Converter,110-FT-0060
116446,117276,Averaging Pressure Piper Annubar(ОНТ) Annubar,110-FE-0061
116447,117276,Multiparameter Converter,110-FT-0061
116450,117276,Pressure Gauge,110-PG-0024A
116457,117276,Pressure Gauge,110-PG-0035A
116458,117276,Pressure Transmitter,110-PT-0035
116459,117276,Pressure Gauge,110-PG-0013A
116460,117276,Pressure Transmitter,110-PT-0013
116461,117276,Pressure Gauge,110-PG-0027A
115991,117277,MP steam line,110-PSV-0017
116395,117277,Pressure Gauge,110-PG-0005A
116396,117277,Pressure Gauge,110-PG-0008A
116397,117277,Pressure Gauge,110-PG-0043
116398,117277,Temperature Element,110-ТE-0007
116399,117277,Temperature Transmitter,110-ТT-0007
116427,117277,Analyzer,110-AT-0038
116428,117277,Analyzer,110-AXA-0038
116430,117277,Pressure Transmitter,110-PT-0018
116431,117277,Pressure Transmitter,110-PT-0021A
116432,117277,Control Valve,110-PV-0021
116433,117277,Pressure Transmitter,110-PT-0021B
116434,117277,Pressure Transmitter,110-PT-0021C
116438,117277,Pressure Transmitter,110-PT-0022A
116439,117277,Pressure Transmitter,110-PT-0022B
116440,117277,Pressure Transmitter,110-PT-0022C
116441,117277,Pressure Transmitter,110-PT-0023A
116442,117277,Pressure Transmitter,110-PT-0023B
116443,117277,Pressure Transmitter,110-PT-0023C
116568,117277,Pressure Regulator,110-PCV-0038
116987,117277,Multiparameter Converter,110-FT-0059
116988,117277,Motor Operated Valve,110-MOV-0016
116989,117277,Motor Operated Valve,110-MOV-0017
116990,117277,Motor Operated Valve,110-MOV-0018
116991,117277,Motor Operated Valve,110-MOV-0019
116992,117277,Motor Operated Valve,110-MOV-0020
116993,117277,Motor Operated Valve,110-MOV-0021
116994,117277,Motor Operated Valve,110-MOV-0025
116995,117277,Motor Operated Valve,110-MOV-0026
117136,117277,Local Stop Button to 10-IS-1007B,110-HSS-1006B
117137,117277,ESD Stop ((Control Room) Button to10-IS-0016,110-HSS-0016A
117138,117277,ESD Stop (Local) Button to 10-IS-0016,110-HSS-0016B
116081,117278,HP Air line,110-PSV-2303A
116082,117278,HP Air line,110-PSV-2303B
116084,117278,Cooling Water Supply line,110-TSV-2504
116085,117278,MAC discharge line,110-PSV-2509A
116086,117278,MAC discharge line,110-PSV-2509B
116087,117278,MAC discharge line,110-PSV-2509C
116088,117278,MAC discharge line,110-PSV-2509D
116089,117278,BAC suction line,110-PSV-2531A
116090,117278,BAC suction line,110-PSV-2531B
116091,117278,BAC suction line,110-PSV-2531C
116092,117278,BAC suction line,110-PSV-2531D
