Requisition Line ID,Requisition ID,Asset ID,Requisition Line Description,Requisitioned Quantity,UOMID,Work Order Spare ID,Expected Purchase Price,Completed Date Time,Completed By Contact ID,Is Cancelled,Cancelled By Contact ID,Cancelled Date Time,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time
170,88,211443,Grease valve ring DE side,1.0000000,8,3671,20.0000000,,,,,,761,6/03/2023 8:36:00 AM,1460,7/03/2023 9:20:29 AM
171,88,211444,Grease valve ring NDE side,1.0000000,8,3672,20.0000000,,,,,,761,6/03/2023 8:36:26 AM,1460,7/03/2023 9:20:29 AM
172,88,211445,Rolling bearing DE side (6322 MC3),1.0000000,8,3673,1000.0000000,,,,,,761,6/03/2023 8:36:57 AM,1460,7/03/2023 9:20:29 AM
173,88,211446,Rolling bearing NDE side (6316MC3),1.0000000,8,3674,1000.0000000,,,,,,761,6/03/2023 8:37:28 AM,1460,7/03/2023 9:20:29 AM
174,88,211447,Supporting shield DE side,1.0000000,8,3675,50.0000000,,,,,,761,6/03/2023 8:37:49 AM,1460,7/03/2023 9:20:29 AM
175,88,211448,Supporting shield NDE side,1.0000000,8,3676,50.0000000,,,,,,761,6/03/2023 8:38:11 AM,1460,7/03/2023 9:20:29 AM
176,88,211449,Bearings temperature detector,2.0000000,8,3677,1000.0000000,,,,,,761,6/03/2023 8:38:35 AM,1460,7/03/2023 9:20:29 AM
177,88,211450,Ring for coupling side of 2-pole motors,1.0000000,8,3678,4.0000000,,,,,,761,6/03/2023 8:39:26 AM,1460,7/03/2023 9:20:29 AM
178,88,211451,Split ring DE,1.0000000,8,3679,1.0000000,,,,,,761,6/03/2023 8:39:53 AM,1460,7/03/2023 9:20:29 AM
179,88,211452,Split ring NDE,3.0000000,8,3680,1.0000000,,,,,,761,6/03/2023 8:40:21 AM,1460,7/03/2023 9:20:29 AM
180,89,130196,Пирометр FLUKE,1.0000000,2,,876.9684000,11/03/2023 1:52:56 PM,667,,667,11/03/2023 1:52:56 PM,667,11/03/2023 1:50:46 PM,667,11/03/2023 1:52:56 PM
181,90,180963,"ТРАНСМИТТЕР ПАДЕНИЯ ДАВЛЕНИЯ ИЗ НЕРЖАВЕЮЩЕЙ СТАЛИ 316L SS, EJA110E-JVS5G-919DN/KF22/M01/T12/C1/D3 / 3-КЛАПАННЫЙ БЛОК (120-PDT-1070C) (S. 400/ 3 OF 6)",1.0000000,2,,2000.0000000,,,,1918,30/03/2023 8:34:31 AM,1480,14/03/2023 4:50:51 PM,1918,30/03/2023 8:34:41 AM
182,91,213984,CARTE DETECTION / DETECTION PCB,1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:46:34 PM,1452,17/03/2023 4:51:56 PM
183,91,213985,CARTE SURVEILLANCE / SUPERVISING BOARD,1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:47:15 PM,1452,17/03/2023 4:51:56 PM
184,91,213986,CARTE ASSERVISSEMENT / DIGITAL CONTROL PCB,1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:47:26 PM,1452,17/03/2023 4:51:56 PM
185,91,213987,CARTE TRAITEMENT VITESSE / SPEED PROCESSING BOARD,1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:47:38 PM,1452,17/03/2023 4:51:56 PM
186,91,213988,ENSEMBLE AFFICHEUR / 15'' TOUCHSCREEN,1.0000000,2,,3500.0000000,,,,,,1452,17/03/2023 4:47:52 PM,1452,17/03/2023 4:51:56 PM
187,91,213989,CONVERTISSEUR AC/DC / AC/DC CONVERTER (PSC),1.0000000,2,,4000.0000000,,,,,,1452,17/03/2023 4:48:32 PM,1452,17/03/2023 4:51:56 PM
188,91,213990,MODULE DE CONTRÔLE PSC & CHARGEUR BATTERIES / MCU-POWER SUPPLY CONTROLLER (PSC),1.0000000,2,,4000.0000000,,,,,,1452,17/03/2023 4:48:50 PM,1452,17/03/2023 4:51:56 PM
189,91,213991,ALIMENTATION 840W / 840W POWER SUPPLY (PSC),1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:49:05 PM,1452,17/03/2023 4:51:56 PM
190,91,213992,ALIMENTATION 120W / 120W POWER SUPPLY (PSC),1.0000000,2,,2000.0000000,,,,,,1452,17/03/2023 4:49:42 PM,1452,17/03/2023 4:51:56 PM
191,91,213993,AMPLIFICATEUR AXIAL / AXIAL AMPLIFIER,1.0000000,2,,3500.0000000,,,,,,1452,17/03/2023 4:50:03 PM,1452,17/03/2023 4:51:56 PM
192,91,213994,AMPLIFICATEUR RADIAL / RADIAL AMPLIFIER,1.0000000,2,,2500.0000000,,,,,,1452,17/03/2023 4:50:45 PM,1452,17/03/2023 4:51:56 PM
193,91,213995,VENTILATEUR / FAN,1.0000000,2,,800.0000000,,,,,,1452,17/03/2023 4:51:00 PM,1452,17/03/2023 4:51:56 PM
194,91,213996,VENTILATEUR / FAN,1.0000000,2,,800.0000000,,,,,,1452,17/03/2023 4:51:12 PM,1452,17/03/2023 4:51:56 PM
196,92,213997,M Seal Type : Labyrinth Seal,1.0000000,8,,8000.0000000,,,,,,1661,18/03/2023 2:02:54 PM,1661,24/03/2023 10:07:03 AM
197,92,213998,M Seal Type : Labyrinth Seal,1.0000000,8,,8000.0000000,,,,,,1661,18/03/2023 2:03:24 PM,1661,24/03/2023 10:07:03 AM
198,92,214000,M Seal Type : BM4L058E4 / Size : 58 (mm) / M seal Code : ES1A-FXN-058-61,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:03:44 PM,1661,24/03/2023 10:07:03 AM
199,92,214002,M Seal Type : BM4L058E4 / Size : 58 (mm) / M seal Code : ES1A-FXN-058-61,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:03:56 PM,1661,24/03/2023 10:07:03 AM
200,92,214004,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:05 PM,1661,24/03/2023 10:07:03 AM
201,92,214005,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:12 PM,1661,24/03/2023 10:07:03 AM
202,92,214007,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:20 PM,1661,24/03/2023 10:07:03 AM
203,92,214009,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:28 PM,1661,24/03/2023 10:07:03 AM
204,92,214012,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:35 PM,1661,24/03/2023 10:07:03 AM
205,92,214014,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:04:41 PM,1661,24/03/2023 10:07:03 AM
206,92,214016,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:05:03 PM,1661,24/03/2023 10:07:04 AM
207,92,214018,M Seal Type : 1648 / M seal Code : C2A1A11,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:05:13 PM,1661,24/03/2023 10:07:04 AM
208,92,214019,M Seal Type : BBSE 250V,1.0000000,8,,10000.0000000,,,,,,1661,18/03/2023 2:05:21 PM,1661,24/03/2023 10:07:04 AM
209,92,214020,M Seal Type : BBSE 250V,1.0000000,8,,10000.0000000,,,,,,1661,18/03/2023 2:05:44 PM,1661,24/03/2023 10:07:04 AM
210,92,214022,M Seal Type : Bellow M Seal,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:05:51 PM,1661,24/03/2023 10:07:04 AM
211,92,214024,M Seal Type : Bellow M Seal,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:06:03 PM,1661,24/03/2023 10:07:04 AM
212,92,214025,M Seal Type : Bellow M Seal,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:06:07 PM,1661,24/03/2023 10:07:04 AM
213,92,214027,M Seal Type : Bellow M Seal,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:06:20 PM,1661,24/03/2023 10:07:04 AM
214,92,214030,M Seal Type : FPM - Fluorocarbon,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:06:35 PM,1661,24/03/2023 10:07:04 AM
215,92,214032,M Seal Type : FPM - Fluorocarbon,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:06:43 PM,1661,24/03/2023 10:07:04 AM
216,92,214034,M Seal Type : Lip Seal,1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:06:50 PM,1661,24/03/2023 10:07:04 AM
217,92,214035,M Seal Type : 2100 / Size : 45 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:06:58 PM,1661,24/03/2023 10:07:04 AM
218,92,214037,M Seal Type : 2100 / Size : 45 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:07:07 PM,1661,24/03/2023 10:07:04 AM
219,92,214039,M Seal Type : 2100 / Size : 45 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:07:13 PM,1661,24/03/2023 10:07:04 AM
220,92,214042,M Seal Type : 2100 / Size : 45 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:07:25 PM,1661,24/03/2023 10:07:04 AM
221,92,214044,M Seal Type : 1648 / M seal Code : 21A-LFN,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:07:33 PM,1661,24/03/2023 10:07:04 AM
222,92,214046,M Seal Type : 1648 / M seal Code : 21A-LFN,1.0000000,8,,5000.0000000,,,,,,1661,18/03/2023 2:07:42 PM,1661,24/03/2023 10:07:04 AM
223,92,214047,M Seal Type:5610,1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:07:50 PM,1661,24/03/2023 10:07:04 AM
224,92,214049,M Seal Type:5610,1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:07:57 PM,1661,24/03/2023 10:07:04 AM
225,92,214051,M Seal Type : UM3-100,1.0000000,8,,2500.0000000,,,,,,1661,18/03/2023 2:08:02 PM,1661,24/03/2023 10:07:04 AM
226,92,214053,M Seal Type : UM3-100,1.0000000,8,,2500.0000000,,,,,,1661,18/03/2023 2:08:09 PM,1661,24/03/2023 10:07:04 AM
227,92,214056,M Seal Type : UM3-100,1.0000000,8,,2500.0000000,,,,,,1661,18/03/2023 2:08:29 PM,1661,24/03/2023 10:07:04 AM
228,92,214057,M Seal Type : MW-200 / Size : 70 (mm),1.0000000,8,,7000.0000000,,,,,,1661,18/03/2023 2:08:37 PM,1661,24/03/2023 10:07:04 AM
229,92,214058,M Seal Type : MW-200 / Size : 70 (mm) ,1.0000000,8,,7000.0000000,,,,,,1661,18/03/2023 2:08:46 PM,1661,24/03/2023 10:07:04 AM
230,92,214059,M Seal Type : 1648-ES cartridge,1.0000000,8,,6000.0000000,,,,,,1661,18/03/2023 2:08:55 PM,1661,24/03/2023 10:07:04 AM
231,92,214062,M Seal Type : 1648-ES cartridge,1.0000000,8,,6000.0000000,,,,,,1661,18/03/2023 2:09:04 PM,1661,24/03/2023 10:07:04 AM
232,92,214063,M Seal Type : LIP SEAL,1.0000000,8,,1500.0000000,,,,,,1661,18/03/2023 2:09:18 PM,1661,24/03/2023 10:07:04 AM
233,92,214064,M Seal Type : 5KSCB2S / Size : 43 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:09:22 PM,1661,24/03/2023 10:07:04 AM
234,92,214067,M Seal Type : 5KSCB2S / Size : 43 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:09:31 PM,1661,24/03/2023 10:07:04 AM
235,92,214068,M Seal Type : 5KSCB2D / Size : 43 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:09:38 PM,1661,24/03/2023 10:07:04 AM
236,92,214070,M Seal Type : 5KSCB2D / Size : 43 (mm),1.0000000,8,,2000.0000000,,,,,,1661,18/03/2023 2:09:50 PM,1661,24/03/2023 10:07:04 AM
237,92,214074,Manual Globe Valve,4.0000000,2,,1500.0000000,,,,,,1661,18/03/2023 2:09:59 PM,1661,24/03/2023 10:07:04 AM
238,93,214133,Valve Repair Kit 5807-Type 1,6.0000000,8,,1000.0000000,23/03/2023 2:05:03 PM,594,,594,23/03/2023 2:05:03 PM,594,23/03/2023 1:37:59 PM,594,23/03/2023 2:05:03 PM
239,94,214134,Valve Repair Kit 5807-Type 2,1.0000000,8,,504.0000000,23/03/2023 2:04:58 PM,594,,594,23/03/2023 2:04:58 PM,594,23/03/2023 1:52:13 PM,594,23/03/2023 2:04:58 PM
245,96,214137,Valve Repair Kit 5807-Type 5,1.0000000,8,,335.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:28:10 PM,1460,29/05/2023 4:55:00 PM
246,96,214075,Valve Repair Kit 5807-Type 6,1.0000000,8,,1520.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:28:46 PM,1460,29/05/2023 4:55:00 PM
247,96,214139,Valve Repair Kit 5807-Type 7,1.0000000,8,,133.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:29:35 PM,1460,29/05/2023 4:55:00 PM
248,96,214140,Valve Repair Kit 5807-Type 8,2.0000000,8,,614.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:31:44 PM,1460,29/05/2023 4:55:00 PM
249,96,214141,Valve Repair Kit 5807-Type 9,4.0000000,8,,216.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:32:32 PM,1460,29/05/2023 4:55:00 PM
250,96,214142,Valve Repair Kit 5807-Type 10,3.0000000,8,,248.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:33:22 PM,1460,29/05/2023 4:55:00 PM
251,96,214143,Valve Repair Kit 5807-Type 11,1.0000000,8,,387.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:33:59 PM,1460,29/05/2023 4:55:00 PM
252,96,214144,Valve Repair Kit 5807-Type 13,3.0000000,8,,120.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:34:42 PM,1460,29/05/2023 4:55:00 PM
253,96,214145,Valve Repair Kit 5807-Type 14,1.0000000,8,,120.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:35:29 PM,1460,29/05/2023 4:55:00 PM
254,96,214146,Valve Repair Kit 5807-Type 15,1.0000000,8,,761.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:35:57 PM,1460,29/05/2023 4:55:00 PM
255,96,214147,Valve Repair Kit 5807-Type 16,1.0000000,8,,666.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:36:47 PM,1460,29/05/2023 4:55:00 PM
256,96,214148,Valve Repair Kit 5807-Type 17,1.0000000,8,,384.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:37:18 PM,1460,29/05/2023 4:55:00 PM
257,96,214149,Valve Repair Kit 5807-Type 18,1.0000000,8,,364.0000000,29/05/2023 4:57:01 PM,1460,,1460,29/05/2023 4:57:01 PM,594,23/03/2023 2:37:49 PM,1460,29/05/2023 4:55:00 PM
258,96,214150,Valve Repair Kit 5807-Type 19,5.0000000,8,,325.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:38:20 PM,1460,29/05/2023 4:55:15 PM
259,96,214151,Valve Repair Kit 5807-Type 20,1.0000000,8,,679.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:39:20 PM,1460,29/05/2023 4:55:15 PM
260,96,214152,Valve Repair Kit 5807-Type 21,2.0000000,8,,245.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:40:14 PM,1460,29/05/2023 4:55:15 PM
261,96,214153,Valve Repair Kit 5807-Type 22,1.0000000,8,,497.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:40:52 PM,1460,29/05/2023 4:55:15 PM
262,96,214154,Valve Repair Kit 5807-Type 23,1.0000000,8,,405.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:42:07 PM,1460,29/05/2023 4:55:15 PM
263,96,214155,Valve Repair Kit 5807-Type 24,2.0000000,8,,213.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:42:34 PM,1460,29/05/2023 4:55:15 PM
264,96,214156,Valve Repair Kit 5807-Type 25,2.0000000,8,,448.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:46:16 PM,1460,29/05/2023 4:55:15 PM
265,96,214157,Valve Repair Kit 5807-Type 26,1.0000000,8,,234.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:47:11 PM,1460,29/05/2023 4:55:15 PM
266,96,214158,Valve Repair Kit 5807-Type 27,2.0000000,8,,684.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:47:45 PM,1460,29/05/2023 4:55:15 PM
267,96,214159,Valve Repair Kit 5807-Type 28,3.0000000,8,,132.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:48:33 PM,1460,29/05/2023 4:55:15 PM
268,96,214160,Valve Repair Kit 5807-Type 29,1.0000000,8,,222.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 2:49:30 PM,1460,29/05/2023 4:55:15 PM
269,96,214161,Valve Repair Kit 5807-Type 30,1.0000000,8,,346.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:01:05 PM,1460,29/05/2023 4:55:15 PM
270,96,214162,Valve Repair Kit 5807-Type 31,1.0000000,8,,674.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:01:51 PM,1460,29/05/2023 4:55:15 PM
271,96,214163,Valve Repair Kit 5807-Type 32,1.0000000,8,,153.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:02:51 PM,1460,29/05/2023 4:55:15 PM
272,96,214164,Valve Repair Kit 5807-Type 33,1.0000000,8,,213.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:03:49 PM,1460,29/05/2023 4:55:15 PM
273,96,214165,Valve Repair Kit 5807-Type 34,1.0000000,8,,663.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:04:23 PM,1460,29/05/2023 4:55:15 PM
274,96,214166,Valve Repair Kit 5807-Type 35,1.0000000,8,,898.0000000,29/05/2023 4:57:16 PM,1460,,1460,29/05/2023 4:57:16 PM,594,23/03/2023 3:05:04 PM,1460,29/05/2023 4:55:15 PM
275,96,214167,Valve Repair Kit 5807-Type 36,1.0000000,8,,1023.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:05:38 PM,1460,29/05/2023 4:55:22 PM
276,96,214168,Valve Repair Kit 5807-Type 37,1.0000000,8,,624.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:07:01 PM,1460,29/05/2023 4:55:22 PM
277,96,214169,Valve Repair Kit 5807-Type 38,8.0000000,8,,438.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:07:35 PM,1460,29/05/2023 4:55:22 PM
278,96,214170,Valve Repair Kit 5807-Type 39,1.0000000,8,,663.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:08:15 PM,1460,29/05/2023 4:55:22 PM
279,96,214171,Valve Repair Kit 5807-Type 040,4.0000000,8,,324.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:09:20 PM,1460,29/05/2023 4:55:22 PM
280,96,214171,Valve Repair Kit 5807-Type 040(VRK5807-TYPE41),7.0000000,8,,783.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:10:00 PM,1460,29/05/2023 4:55:22 PM
281,96,214173,Valve Repair Kit 5807-Type 042,1.0000000,8,,987.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:14:58 PM,1460,29/05/2023 4:55:22 PM
282,96,214174,Valve Repair Kit 5807-Type 043,1.0000000,8,,1083.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:16:43 PM,1460,29/05/2023 4:55:22 PM
283,96,214175,Valve Repair Kit 5807-Type 044,1.0000000,8,,1442.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:17:55 PM,1460,29/05/2023 4:55:22 PM
284,96,214176,Valve Repair Kit 5807-Type 045,1.0000000,8,,930.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:18:24 PM,1460,29/05/2023 4:55:22 PM
285,96,214177,Valve Repair Kit 5807-Type 046,1.0000000,8,,663.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:19:05 PM,1460,29/05/2023 4:55:22 PM
286,96,214178,Valve Repair Kit 5807-Type 048,1.0000000,8,,763.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:19:53 PM,1460,29/05/2023 4:55:22 PM
287,96,214179,Valve Repair Kit 5807-Type 049,1.0000000,8,,694.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:20:32 PM,1460,29/05/2023 4:55:22 PM
288,96,214180,Valve Repair Kit 5807-Type 050,3.0000000,8,,233.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:21:22 PM,1460,29/05/2023 4:55:22 PM
289,96,214181,Valve Repair Kit 5807-Type 051,8.0000000,8,,756.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:22:37 PM,1460,29/05/2023 4:55:22 PM
290,96,214182,Valve Repair Kit 5807-Type 052,1.0000000,8,,624.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:23:28 PM,1460,29/05/2023 4:55:22 PM
291,96,214183,Valve Repair Kit 5807-Type 053,1.0000000,8,,1083.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:24:57 PM,1460,29/05/2023 4:55:22 PM
292,96,214184,Valve Repair Kit 5807-Type 054,2.0000000,8,,404.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:25:32 PM,1460,29/05/2023 4:55:22 PM
293,96,214185,Valve Repair Kit 5807-Type 055,1.0000000,8,,1165.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:26:11 PM,1460,29/05/2023 4:55:22 PM
294,96,214186,Valve Repair Kit 5807-Type 056,1.0000000,8,,1434.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:27:17 PM,1460,29/05/2023 4:55:22 PM
295,96,214187,Valve Repair Kit 5807-Type 057,2.0000000,8,,688.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:28:31 PM,1460,29/05/2023 4:55:22 PM
296,96,214188,Valve Repair Kit 5807-Type 058,9.0000000,8,,442.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:32:46 PM,1460,29/05/2023 4:55:22 PM
297,96,214189,Valve Repair Kit 5807-Type 059,1.0000000,8,,991.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:33:17 PM,1460,29/05/2023 4:55:22 PM
298,96,214190,Valve Repair Kit 5807-Type 060,1.0000000,8,,1087.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:33:50 PM,1460,29/05/2023 4:55:22 PM
299,96,214191,Valve Repair Kit 5807-Type 061,1.0000000,8,,934.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:34:28 PM,1460,29/05/2023 4:55:22 PM
300,96,214192,Valve Repair Kit 5807-Type 062,2.0000000,8,,767.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:35:14 PM,1460,29/05/2023 4:55:22 PM
301,96,214193,Valve Repair Kit 5807-Type 063,1.0000000,8,,738.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:38:35 PM,1460,29/05/2023 4:55:22 PM
302,96,214194,Valve Repair Kit 5807-Type 064,1.0000000,8,,237.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:39:48 PM,1460,29/05/2023 4:55:22 PM
303,96,214195,Valve Repair Kit 5807-Type 065,1.0000000,8,,730.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:40:34 PM,1460,29/05/2023 4:55:22 PM
304,96,214196,Valve Repair Kit 5807-Type 066,1.0000000,8,,708.0000000,29/05/2023 4:57:23 PM,1460,,1460,29/05/2023 4:57:23 PM,594,23/03/2023 3:41:06 PM,1460,29/05/2023 4:55:22 PM
